Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI
AvgRole_1594_RoleName,arsg,avg角色_AvgRole_C.csv,599,AvgRole,Character Name,,和蔼的乡绅,Kindly Country Squire,Добродушный помещик,Gentil terrateniente,温和な郷紳,친절한 신사,Gentil gentilhomme,Freundlicher Landedelmann,Gentil cavalheiro rural,ผู้ใหญ่ใจดีในท้องถิ่น,Tuan tanah yang baik hati,Hiền từ và quý phái
AvgRole_1595_RoleName,arsj,avg角色_AvgRole_C.csv,600,AvgRole,Character Name,,少女索蕾尔,The Maiden Sorel,Девушка Солер,"Sorel, la chica",少女ソレル,소녀 소렐,La jeune fille Sorel,Mädchen Sorel,"Sorel, a garota",สาวน้อยโซเรล,Gadis Sorel,Thiếu nữ Sorrel
AvgRole_1596_RoleName,arsm,avg角色_AvgRole_C.csv,601,AvgRole,Character Name,,哭泣的妇人,Weeping Woman,Плачущая женщина,Mujer llorando,泣いている女性,울고 있는 여성,Femme en pleurs,Weinende Frau,Mulher chorando,หญิงที่ร้องไห้,Wanita yang Menangis,Người phụ nữ đang khóc
AvgRole_1597_RoleName,arsp,avg角色_AvgRole_C.csv,602,AvgRole,Character Name,,朗贝尔,Lambert,Ламберт,Lambert,ランベール,랑베르,Lambert,Lambert,Lambert,ลัมแบร์ต์,Rambert,Lăng Béc
AvgRole_1597_Tittle,arsr,avg角色_AvgRole_C.csv,602,AvgRole,Character Title,,索蕾尔之父,Father of Sorel,"Солер, отец",Padre de Sorel,ソレルの父,소렐의 아버지,Le père de Sorel,Sorels Vater,Pai de Sorel,บิดาของโซเรล,Ayah Sorel,Phụ thân của Sorrel
AvgRole_1598_RoleName,arss,avg角色_AvgRole_C.csv,603,AvgRole,Character Name,,异变索蕾尔,Mutated Sorel,Аномальная Солер,Sorel Mutado,異変ソレル,변이된 소렐,Sorel mutant,Mutierte Sorel,Sorel Mutante,โซเรลวิปริต,Sorel yang Berubah,Sorrel Dị Biến
AvgRole_1599_RoleName,arsv,avg角色_AvgRole_C.csv,604,AvgRole,Character Name,,年轻市民,Young Citizen,Молодой гражданин,Joven ciudadano,若い市民,젊은 시민,Jeune citoyen,Junger Bürger,Jovem cidadão,พลเมืองวัยหนุ่มสาว,Penduduk muda,Người trẻ
AvgRole_1600_RoleName,arsy,avg角色_AvgRole_C.csv,605,AvgRole,Character Name,,年长市民,Senior Citizen,Пожилой гражданин,Ciudadano veterano,年長者,늙은 시민,Citoyen âgé,Älterer Bürger,Cidadão veterano,พลเมืองอาวุโส,Warga lanjut usia,Người dân lớn tuổi
AvgRole_1601_RoleName,arsB,avg角色_AvgRole_C.csv,606,AvgRole,Character Name,,狂热市民,Zealous Citizen,Восхищённый горожанин,Ciudadanos fervorosos,熱狂的な市民,열광적인 시민,Citoyen fervent,Fanatische Bürger,Cidadão Fervoroso,พลเมืองกระตือรือร้น,Warga yang Fanatik,Thành phố cuồng nhiệt
AvgRole_1602_RoleName,arsE,avg角色_AvgRole_C.csv,607,AvgRole,Character Name,,聒噪市民,Noisy Citizen,Шумный горожанин,Ciudadano ruidoso,うるさい市民,시끄러운 시민,Citoyens bruyants,Lärmende Bürger,Cidadão barulhento,พลเมืองเสียงดังน่ารำคาญ,Warga yang Berisik,Cư dân lắm lời
AvgRole_1603_RoleName,arsH,avg角色_AvgRole_C.csv,608,AvgRole,Character Name,,爽朗市民,Cheerful Citizen,Веселый гражданин,Ciudadano alegre,明るい市民,쾌활한 시민,Citoyen jovial,Fröhlicher Bürger,Cidadão alegre,พลเมืองที่ร่าเริง,Warga yang ceria,Cư dân sáng sủa
AvgRole_1604_RoleName,arsK,avg角色_AvgRole_C.csv,609,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1605_RoleName,arsN,avg角色_AvgRole_C.csv,610,AvgRole,Character Name,,蹈海者少年,Seafarer Youth,Плаватель морей мальчик,Joven marinero,蹈海者少年,해양도약자 소년,Jeune Marin,Seefahrer-Junge,Jovem marinheiro,ผู้เหยียบทะเลหนุ่ม,Pelaut Muda,Thiếu niên dấn thân vào biển
AvgRole_1606_RoleName,arsQ,avg角色_AvgRole_C.csv,611,AvgRole,Character Name,,少年,Youth,Мальчик,El chico,少年,소년,Le garçon,Junge,O garoto,เด็กหนุ่ม,Remaja,Thiếu niên
AvgRole_1607_RoleName,arsT,avg角色_AvgRole_C.csv,612,AvgRole,Character Name,,怪物,Monster,Монстр,Monstruo,モンスター,괴물,: Monstre,Monster,Monstro,มอนสเตอร์,Monster,Quái vật
AvgRole_1608_RoleName,arsW,avg角色_AvgRole_C.csv,613,AvgRole,Character Name,,女性教徒,Female Cultist,Женщина-последовательница,Fiel femenina,女性信者,여성 신도,Fidèle féminine,Weibliche Gläubige,Devota feminina,สตรีผู้ศรัทธา,Penganut wanita,Nữ tín đồ
AvgRole_1609_RoleName,arsZ,avg角色_AvgRole_C.csv,614,AvgRole,Character Name,,神秘老者,Mysterious Elder,Таинственный старец,Anciano misterioso,神秘な老人,신비로운 노인,Vieil homme mystérieux,Geheimnisvoller Alter,Velho misterioso,ผู้เฒ่าลึกลับ,Orang tua misterius,Lão nhân bí ẩn
AvgRole_1610_RoleName,artc,avg角色_AvgRole_C.csv,615,AvgRole,Character Name,,丽贝卡,Rebecca,Ребекка,Rebecca,リベッカ,레베카,Rebecca,Rebecca,Rebecca,ลีเบคก้า,Rebecca,Lý Bối Ca
AvgRole_1610_Tittle,arte,avg角色_AvgRole_C.csv,615,AvgRole,Character Title,,索蕾尔之母,Mother of Sorel,Мать Солера,Madre de Sorel,ソレルの母,소렐의 어머니,La mère de Sorel,Sorels Mutter,Mãe de Sorel,แม่ของโซเรล,Ibu Sorel,Mẹ của Sorrel
AvgRole_1611_RoleName,artf,avg角色_AvgRole_C.csv,616,AvgRole,Character Name,,年轻战士,Young Warrior,Молодой воин,Joven guerrero,若い戦士,젊은 전사,Jeune guerrier,Junger Krieger,Jovem guerreiro,นักรบหนุ่ม,Prajurit Muda,Chiến binh trẻ tuổi
AvgRole_1611_Tittle,arth,avg角色_AvgRole_C.csv,616,AvgRole,Character Title,,非利士战士,Philistine Warrior,Филистимлянин,Guerrero Filisteo,フィリスタインの戦士,블레셋 전사,Guerrier philistin,Philister-Krieger,Guerreiro Filisteu,นักรบฟิลิสเตีย,Prajurit Filistin,Chiến binh Philistine
AvgRole_1612_RoleName,arti,avg角色_AvgRole_C.csv,617,AvgRole,Character Name,,年长战士,Elder Warrior,Старший воин,Guerrero veterano,年長の戦士,나이 든 전사,Guerrier âgé,Älterer Krieger,Guerreiro veterano,นักรบผู้อาวุโส,Prajurit tua,Chiến binh lão luyện
AvgRole_1612_Tittle,artk,avg角色_AvgRole_C.csv,617,AvgRole,Character Title,,非利士战士,Philistine Warrior,Филистимлянин,Guerrero Filisteo,フィリスタインの戦士,블레셋 전사,Guerrier philistin,Philister-Krieger,Guerreiro Filisteu,นักรบฟิลิสเตีย,Prajurit Filistin,Chiến binh Philistine
AvgRole_1613_RoleName,artl,avg角色_AvgRole_C.csv,618,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1614_RoleName,arto,avg角色_AvgRole_C.csv,619,AvgRole,Character Name,,神秘的女声,Mysterious Female Voice,Таинственный голос женщины,Voz femenina misteriosa,神秘な女性の声,신비한 여성의 목소리,Voix féminine mystérieuse,Geheimnisvolle Frauenstimme,Voz feminina misteriosa,เสียงหญิงลึกลับ,Suara wanita yang misterius,Giọng nữ bí ẩn
AvgRole_1615_RoleName,artr,avg角色_AvgRole_C.csv,620,AvgRole,Character Name,,低沉的男声,Deep Male Voice,Низкий мужской голос,Voz masculina profunda,低い男性の声,낮은 남성의 목소리,Voix grave,Tiefe Männerstimme,Voz masculina grave,เสียงผู้ชายที่ทุ้มต่ำ,Suara pria yang berat,Giọng nam trầm thấp
AvgRole_1616_RoleName,artu,avg角色_AvgRole_C.csv,621,AvgRole,Character Name,,侍从,Squire,Слуга,Sirviente,サーヴァント,시종,Serviteur,Diener,Lacaio,ผู้ติดตาม,Pengikut,Tuỳ tùng
AvgRole_1617_RoleName,artx,avg角色_AvgRole_C.csv,622,AvgRole,Character Name,,盲眼侍从,Blind Acolyte,Слепой слуга,Siervo ciego,盲目な従者,맹인 시종,Serviteur aveugle,Blinder Diener,Servo cego,ผู้ติดตามไร้สายตา,Pelayan Buta,Đầy tớ mù quáng
AvgRole_1618_RoleName,artA,avg角色_AvgRole_C.csv,623,AvgRole,Character Name,,无头侍从,Headless Servant,Безголовый слуга,Sirviente sin cabeza,ヘッドレスサーヴァント,목 없는 시종,Serviteur sans tête,Kopfloser Diener,Servo Sem Cabeça,คนรับใช้ไร้หัว,Pelayan Tanpa Kepala,Vệ sĩ không đầu
AvgRole_1619_RoleName,artD,avg角色_AvgRole_C.csv,624,AvgRole,Character Name,,老者,The Elder,Старик,Anciano,老人,노인,Vieil homme,Alter Mann,Ancião,ผู้เฒ่า,Orang Tua,Lão giả
AvgRole_1619_Tittle,artF,avg角色_AvgRole_C.csv,624,AvgRole,Character Title,,苏珊娜的父亲,Susanna's Father,Отец Сусанна,Padre de Suzana,スザンナの父親,수잔나의 아버지,Père de Susanna,Susannas Vater,Pai de Susana,พ่อของซาน,Ayah Susan,Cha của Sơnanna
AvgRole_1620_RoleName,artG,avg角色_AvgRole_C.csv,625,AvgRole,Character Name,,男村民,Male Villager,Мужской житель деревни,Aldeano masculino,男性村民,남성 시민,Villageois mâle,Männlicher Dorfbewohner,Aldeão masculino,ชาวบ้านชาย,Penduduk Pria,Làng dân nam
AvgRole_1621_RoleName,artJ,avg角色_AvgRole_C.csv,626,AvgRole,Character Name,,女村民,Villager (Female),Женская деревенская жительница,Aldeana,女性村民,여성 시민,Villageoise,Dorfbewohnerin,Camponesa,ชาวบ้านหญิง,Penduduk desa perempuan,Nàng thôn nữ
AvgRole_1622_RoleName,artM,avg角色_AvgRole_C.csv,627,AvgRole,Character Name,,古德里安伯爵,Count Guderian,Граф Гудериан,Conde Guderian,グドリアン伯爵,구데리안 백작,Comte Gudrian,Graf Guderian,Conde Gudrian,เคาท์กูเดเรียน,Graf Goodrich,Bá tước Guderian
AvgRole_1623_RoleName,artP,avg角色_AvgRole_C.csv,628,AvgRole,Character Name,,骑士,Knight,Рыцарь,Caballero,騎士,기사,Chevalier,Ritter,Cavaleiro,อัศวิน,Ksatria,Kỵ sĩ
AvgRole_1623_Tittle,artR,avg角色_AvgRole_C.csv,628,AvgRole,Character Title,,古德里安的骑士,Guderian's Knight,Рыцарь Гудериан,Caballeros de Guderian,グーテリタンの騎士,구데리안의 기사,Chevalier de Gudrian,Guderians Ritter,Cavaleiros de Gudrian,อัศวินของกูเดอเรียน,Ksatria Guderian,Hiệp sĩ của Guderian
AvgRole_1624_RoleName,artS,avg角色_AvgRole_C.csv,629,AvgRole,Character Name,,脏兮兮的男孩,Dirty Boy,Грязноватый мальчик,Niño sucio,汚い少年,지저분한 소년,Garçon sale,Schmutziger Junge,Garoto sujo,เด็กชายตัวสกปรก,Bocah yang kotor,Cậu bé lấm lem
AvgRole_1625_RoleName,artV,avg角色_AvgRole_C.csv,630,AvgRole,Character Name,,异变农夫,Mutated Farmer,Мутант-фермер,Campesino Mutado,変異農夫,변이된 농부,Fermier mutant,Mutierter Bauer,Fazendeiro Mutante,ชาวนาผู้ผิดปกติ,Petani Anomali,Nông dân dị biến
AvgRole_1626_RoleName,artY,avg角色_AvgRole_C.csv,631,AvgRole,Character Name,,异变农妇,Mutated Farmwife,Мутантка-крестьянка,Campesina Mutada,異変農婦,변이된 농부 부인,Fermière mutante,Mutierte Bäuerin,Fazendeira Mutante,แม่บ้านที่เปลี่ยนไป,Petani Perempuan yang Mengalami Perubahan,Nông phụ dị thường
AvgRole_1627_RoleName,arub,avg角色_AvgRole_C.csv,632,AvgRole,Character Name,,苏珊娜,Sussana,Сусанна,Suzana,スザンナ,수잔나,Susanna,Susanna,Susana,ซูซานนา,Sanga,Suzanna
AvgRole_1627_Tittle,arud,avg角色_AvgRole_C.csv,632,AvgRole,Character Title,,旺达的贴身侍女,Wanda's Personal Maid,Личная служанка Ванды,La doncella personal de Wanda,ワンダの身近な侍女,완다의 개인 시녀,Servante personnelle de Wanda,Wandas persönliche Dienerin,Dama de Companhia de Wanda,วันดา의 สาวใช้ใกล้ชิด,Pelayan pribadi Wanda,Nữ hầu cận của Vanda
AvgRole_1628_RoleName,arue,avg角色_AvgRole_C.csv,633,AvgRole,Character Name,,小贝克曼,Little Beckman,Маленький Бекман,Beckman,ベッカム,작은 베크먼,Petit Beckman,Kleiner Beckman,Pequeno Beckman,เบ็คแมนน้อย,Beckman Kecil,Tiểu Béckman
AvgRole_1628_Tittle,arug,avg角色_AvgRole_C.csv,633,AvgRole,Character Title,,苏珊娜的弟弟,Susanna's Younger Brother,Брат Сусанна,Hermano de Suzana,スザンナの弟,수잔나의 동생,Frère de Susanna,Susannas Bruder,Irmão de Susana,น้องชายของซูซานนา,Adik Susan,Em trai của Susanna
AvgRole_1629_RoleName,aruh,avg角色_AvgRole_C.csv,634,AvgRole,Character Name,,角落里的老者,The Elder in the Corner,Старик в углу,El anciano en la esquina,隅の老人,구석에 있는 노인,Le vieil homme dans le coin,Der alte Mann in der Ecke,O velho no canto,ชายชราในมุม,Elder di sudut,Người già ở góc
AvgRole_1633_RoleName,arut,avg角色_AvgRole_C.csv,638,AvgRole,Character Name,,熟悉的声音,Familiar Voice,Знакомый звук,Una voz familiar,なじみの声,익숙한 목소리,Une voix familière,Vertraute Stimme,Uma voz familiar,เสียงที่คุ้นเคย,Suara yang dikenal,Âm thanh quen thuộc
AvgRole_1634_RoleName,aruw,avg角色_AvgRole_C.csv,639,AvgRole,Character Name,,不耐烦的少女,Impatient Maiden,Нетерпеливая девушка,Chica impaciente,不機嫌な少女,참을성 없는 소녀,Jeune fille impatiente,Ungeduldiges Mädchen,Garota impaciente,สาวน้อยใจร้อน,Gadis yang tidak sabar,Cô gái thiếu kiên nhẫn
AvgRole_1635_RoleName,aruz,avg角色_AvgRole_C.csv,640,AvgRole,Character Name,,友人,Friend,Друг,Amigo,友人,친구,Ami,Freund,Amigo,มิตรสหาย,Teman,Bạn hữu
AvgRole_1636_RoleName,aruC,avg角色_AvgRole_C.csv,641,AvgRole,Character Name,,大副,First Mate,Старший помощник капитана,Primer oficial,大副,부선장,Second,Erster Offizier,Primeiro oficial,ต้นหน,Perwira Pertama,Đại-phó
AvgRole_1637_RoleName,aruF,avg角色_AvgRole_C.csv,642,AvgRole,Character Name,,轮机长,Chief Engineer,Инженер-механик,Jefe de Máquinas,機関長,기관장,Chef mécanicien,Maschinenmeister,Chefe de Máquinas,หัวหน้าช่างกล,Kepala Mesin,Trưởng máy
AvgRole_1638_RoleName,aruI,avg角色_AvgRole_C.csv,643,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1639_RoleName,aruL,avg角色_AvgRole_C.csv,644,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1640_RoleName,aruO,avg角色_AvgRole_C.csv,645,AvgRole,Character Name,,@4的声音,@4's Voice,@4 звука,@4 voz,@4の音声,@4의 목소리,@4 voix,@4 Stimme,@4 Voz,เสียงของผู้ใช้ @4,Suara @4,Tiếng @4
AvgRole_1641_RoleName,aruR,avg角色_AvgRole_C.csv,646,AvgRole,Character Name,,盲眼侍从,Blind Acolyte,Слепой слуга,Siervo ciego,盲目な従者,맹인 시종,Serviteur aveugle,Blinder Diener,Servo cego,ผู้ติดตามไร้สายตา,Pelayan Buta,Đầy tớ mù quáng
AvgRole_1642_RoleName,aruU,avg角色_AvgRole_C.csv,647,AvgRole,Character Name,,影子「24」,"Shadow ""24""",Тень《24》,Sombra「24」,シャドウ「24」,그림자「24」,Ombre「24」,Schatten „24“,Sombra「24」,เงา「24」,Bayangan「24」,Bóng đen「24」
AvgRole_1643_RoleName,aruX,avg角色_AvgRole_C.csv,648,AvgRole,Character Name,,学者「24」,"Scholar ""24""",Учёный 《24》,Erudito「24」,学者「24」,학자「24」,Érudit「24」,Gelehrter „24“,Acadêmico「24」,นักปราชญ์「24」,Sarjana「24」,Học giả「24」
AvgRole_1644_RoleName,arva,avg角色_AvgRole_C.csv,649,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1645_RoleName,arvd,avg角色_AvgRole_C.csv,650,AvgRole,Character Name,,小丑「24」,"Joker ""24""",Клоун《24》,Payaso「24」,ピエロ「24」,광대「24」,Clown「24」,Clown „24“,Palhaço「24」,โจ๊กเกอร์「24」,Badut 「24」,Hề 「24」
AvgRole_1646_RoleName,arvg,avg角色_AvgRole_C.csv,651,AvgRole,Character Name,,怪物詹金,Monster Jenkin,Монстр Дженкин,Monstruo Jenkins,モンスター・ジェンキン,괴물 젠킨,: Monstre Jenkins,Monster Jenkins,Monstro Jenkins,มอนสเตอร์เจนกิน,Monster Jenkin,Jenkin quái vật
AvgRole_1647_RoleName,arvj,avg角色_AvgRole_C.csv,652,AvgRole,Character Name,,缺牙汤姆,Toothless Tom,Том Беззубый,Tom sin dientes,欠けた歯のトム,이빨 없는 톰,Tom le sans-dents,Zahnloser Tom,Tom Desdentado,ทอมฟันหลอ,Tom Gigi Hilang,Tom Khuyết Răng
AvgRole_1648_RoleName,arvm,avg角色_AvgRole_C.csv,653,AvgRole,Character Name,,猫咪「24」,"Cat ""24""",Кот《24》,Gatito「24」,ねこ「24」,고양이「24」,Chaton「24」,Katze「24」,Gatinho「24」,แมว「24」,Kucing 「24」,Mèo 「24」
AvgRole_1649_RoleName,arvp,avg角色_AvgRole_C.csv,654,AvgRole,Character Name,,模糊的声音,Muffled Voice,Размытый звук,Sonido borroso,かすかな音声,희미한 목소리,Sons flous,Verschwommene Geräusche,Som indistinto,เสียงที่เลือนลาง,Suara yang kabur,Âm thanh mờ ảo
AvgRole_1650_RoleName,arvs,avg角色_AvgRole_C.csv,655,AvgRole,Character Name,,潘狄娅,Pandia,Пандия,Pandia,パンディア,판디아,Pandia,Pandia,Pandia,แพนเดีย,Pandia,Pandia
AvgRole_1650_Sign,arvt,avg角色_AvgRole_C.csv,655,AvgRole,Signature (Communicator),,享受疼痛的宠爱吧~,Embrace the tenderness hidden within pain~,#N/A,#N/A,#N/A,고통스러운 애정을 즐겨봐~,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
